trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,return
2023-07-19,000300.SH,3850.8663,3848.4826,3860.0092,3830.4073,3854.9393,-4.073,-0.1057,79585700.0,151311481.03,-0.0010565665716188
2023-07-20,000300.SH,3823.6946,3857.7725,3875.6241,3818.7134,3850.8663,-27.1717,-0.7056,92042076.0,174320872.14,-0.0070559967246851
2023-07-21,000300.SH,3821.91,3816.9835,3849.5109,3808.803,3823.6946,-1.7846,-0.0467,79507563.0,157144211.209,-0.000466721374662
2023-07-24,000300.SH,3805.221,3803.3492,3828.7853,3798.8048,3821.91,-16.689,-0.4367,75483545.0,151448369.566,-0.0043666648351217
2023-07-25,000300.SH,3915.1153,3866.6445,3915.8148,3866.6445,3805.221,109.8943,2.888,163066320.0,299853562.168,0.0288798732057875
2023-07-26,000300.SH,3907.0128,3908.174,3912.9834,3893.3987,3915.1153,-8.1025,-0.207,107881717.0,192912604.8,-0.002069543137082
2023-07-27,000300.SH,3902.3458,3914.2298,3935.3578,3894.6923,3907.0128,-4.667,-0.1195,110667109.0,196845425.513,-0.0011945187382031
2023-07-28,000300.SH,3992.7376,3889.7929,4000.919,3886.5535,3902.3458,90.3918,2.3163,179735481.0,310092467.4,0.0231634520959163
2023-07-31,000300.SH,4014.6301,4018.8895,4064.3621,4002.0784,3992.7376,21.8925,0.5483,199606830.0,366544120.0,0.0054830800801934
2023-08-01,000300.SH,3998.001,4009.1831,4031.7008,3983.0273,4014.6301,-16.6291,-0.4142,142286859.0,255620773.6,-0.0041421250739887
2023-08-02,000300.SH,3969.895,3985.6951,4008.3343,3958.5127,3998.001,-28.106,-0.703,125855690.0,204875690.924,-0.0070300132491213
2023-08-03,000300.SH,4004.9839,3962.1296,4004.9996,3962.1296,3969.895,35.0889,0.8839,129006640.0,224809824.82,0.0088387476243074
2023-08-04,000300.SH,4020.5792,4033.7239,4058.2431,4011.6202,4004.9839,15.5953,0.3894,178267189.0,316529733.838,0.0038939732067337
2023-08-07,000300.SH,3990.1531,4002.9677,4002.9677,3977.0173,4020.5792,-30.4261,-0.7568,121310662.0,227090572.751,-0.0075675912565035
2023-08-08,000300.SH,3979.7322,3980.0423,4002.2904,3963.4632,3990.1531,-10.4209,-0.2612,109871699.0,202611335.314,-0.0026116541743724
2023-08-09,000300.SH,3967.5652,3967.3566,3982.1091,3961.8434,3979.7322,-12.167,-0.3057,94640269.0,174394242.765,-0.0030572408867108
2023-08-10,000300.SH,3975.7166,3962.8569,3976.4637,3945.3869,3967.5652,8.1514,0.2055,97176849.0,175646730.198,0.0020545094003747
2023-08-11,000300.SH,3884.2538,3977.9834,3977.9834,3884.2538,3975.7166,-91.4628,-2.3005,126082931.0,203546314.647,-0.0230053621025201
2023-08-14,000300.SH,3855.9061,3840.8872,3859.4718,3814.0711,3884.2538,-28.3477,-0.7298,115966336.0,197623765.246,-0.0072981070392464
2023-08-15,000300.SH,3846.5357,3858.3662,3865.284,3811.6839,3855.9061,-9.3704,-0.243,103097111.0,177437071.693,-0.002430142165547
2023-08-16,000300.SH,3818.3338,3830.8274,3852.4198,3817.6324,3846.5357,-28.2019,-0.7332,94616946.0,169323869.028,-0.0073317660875993
2023-08-17,000300.SH,3831.1008,3801.1969,3836.1507,3782.4967,3818.3338,12.767,0.3344,98415493.0,174093848.243,0.0033436050038371
2023-08-18,000300.SH,3784.0038,3832.4554,3844.195,3784.0038,3831.1008,-47.097,-1.2293,95549638.0,168445686.988,-0.0122933335505033
2023-08-21,000300.SH,3729.555,3773.225,3782.1112,3729.555,3784.0038,-54.4488,-1.4389,98708369.0,173379942.907,-0.0143892033089396
2023-08-22,000300.SH,3758.2271,3748.0675,3770.0556,3704.6785,3729.555,28.6721,0.7688,120318327.0,203463879.672,0.0076878072585067
2023-08-23,000300.SH,3696.6339,3751.7736,3756.1659,3695.0309,3758.2271,-61.5932,-1.6389,97081638.0,160476231.587,-0.0163888978396223
2023-08-24,000300.SH,3723.4293,3711.5403,3748.8567,3701.5717,3696.6339,26.7954,0.7249,119614521.0,196257391.084,0.0072485944577849
2023-08-25,000300.SH,3709.1517,3703.5136,3734.2185,3695.8442,3723.4293,-14.2776,-0.3835,105182610.0,175601437.173,-0.0038345296364294
2023-08-28,000300.SH,3752.6194,3911.5485,3911.5485,3740.5279,3709.1517,43.4677,1.1719,197990379.0,335047670.967,0.0117190407715057
2023-08-29,000300.SH,3790.1067,3743.0534,3810.3772,3742.0758,3752.6194,37.4873,0.999,152486146.0,262134936.751,0.0099896355063344
2023-08-30,000300.SH,3788.5097,3803.1191,3813.7032,3780.2411,3790.1067,-1.597,-0.0421,129671661.0,226727480.839,-0.0004213601690948
2023-08-31,000300.SH,3765.2678,3786.9261,3793.9972,3762.0046,3788.5097,-23.2419,-0.6135,118961646.0,193577001.342,-0.006134839776179
2023-09-01,000300.SH,3791.4912,3778.9129,3808.5306,3778.9129,3765.2678,26.2234,0.6965,105319045.0,172219141.586,0.0069645511004554
2023-09-04,000300.SH,3848.9517,3812.9873,3854.2605,3804.5886,3791.4912,57.4605,1.5155,142385201.0,237934727.924,0.0151551189146899
2023-09-05,000300.SH,3820.3174,3839.5779,3839.5779,3814.3338,3848.9517,-28.6343,-0.744,104052333.0,181377877.955,-0.0074395061907376
2023-09-06,000300.SH,3812.0283,3808.1,3817.5239,3790.8949,3820.3174,-8.2891,-0.217,93442393.0,166081524.007,-0.0021697411843319
2023-09-07,000300.SH,3758.4748,3802.2272,3802.2272,3756.853,3812.0283,-53.5535,-1.4049,95103903.0,164405748.828,-0.0140485578241903
2023-09-08,000300.SH,3739.9927,3747.6509,3753.263,3724.987,3758.4748,-18.4821,-0.4917,71638166.0,129197657.303,-0.0049174468324225
2023-09-11,000300.SH,3767.537,3740.5846,3788.3219,3734.7228,3739.9927,27.5443,0.7365,105358016.0,186871759.441,0.0073648004714019
2023-09-12,000300.SH,3760.6048,3764.3331,3775.093,3755.4162,3767.537,-6.9322,-0.184,79385378.0,140117510.233,-0.001839981929839
2023-09-13,000300.SH,3736.6513,3759.6091,3768.8162,3719.1114,3760.6048,-23.9535,-0.637,81576901.0,138238089.913,-0.0063695871472588
2023-09-14,000300.SH,3733.5077,3736.9355,3748.8177,3717.3107,3736.6513,-3.1436,-0.0841,100386075.0,151578100.464,-0.0008412880270631
2023-09-15,000300.SH,3708.7766,3740.7853,3749.0247,3699.3806,3733.5077,-24.7311,-0.6624,109395689.0,180398970.938,-0.0066240924051127
2023-09-18,000300.SH,3727.711,3698.9344,3737.5306,3691.1107,3708.7766,18.9344,0.5105,86727741.0,156966973.911,0.0051052953688286
2023-09-19,000300.SH,3720.5021,3723.4244,3724.0717,3702.6934,3727.711,-7.2089,-0.1934,83199038.0,135216895.229,-0.0019338677274068
2023-09-20,000300.SH,3705.6898,3715.9578,3718.5207,3705.1274,3720.5021,-14.8123,-0.3981,75448209.0,117691805.957,-0.0039812637116909
2023-09-21,000300.SH,3672.4448,3698.313,3708.4557,3672.4448,3705.6898,-33.245,-0.8971,83031005.0,135011796.555,-0.0089713391552632
2023-09-22,000300.SH,3738.9327,3672.6402,3740.4183,3664.7661,3672.4448,66.4879,1.8105,110231166.0,192236467.363,0.018104533524915
2023-09-25,000300.SH,3714.6037,3738.0622,3738.0622,3711.2049,3738.9327,-24.329,-0.6507,92596479.0,155793827.362,-0.0065069371267366
2023-09-26,000300.SH,3692.8928,3711.7106,3723.8481,3692.6172,3714.6037,-21.7109,-0.5845,78044525.0,137808437.775,-0.0058447419303437
2023-09-27,000300.SH,3700.495,3694.9607,3731.1405,3694.3938,3692.8928,7.6022,0.2059,91629210.0,164790435.266,0.0020586029467195
2023-09-28,000300.SH,3689.5172,3711.2117,3716.0569,3685.3001,3700.495,-10.9778,-0.2967,85221719.0,153500421.344,-0.0029665760931983
2023-10-09,000300.SH,3684.7272,3678.929,3694.1713,3641.9966,3689.5172,-4.79,-0.1298,102148058.0,178072374.748,-0.0012982728471898
2023-10-10,000300.SH,3657.1259,3696.2542,3701.2562,3655.589,3684.7272,-27.6013,-0.7491,99163730.0,161938958.925,-0.0074907309284659
2023-10-11,000300.SH,3667.5483,3674.7514,3689.5347,3658.355,3657.1259,10.4224,0.285,102091587.0,187667554.127,0.0028498882141301
2023-10-12,000300.SH,3702.3824,3697.9337,3711.4985,3682.8418,3667.5483,34.8341,0.9498,114363225.0,194598219.817,0.0094979253579292
2023-10-13,000300.SH,3663.4104,3677.9585,3678.1913,3652.3094,3702.3824,-38.972,-1.0526,98287987.0,170152309.003,-0.0105261952412045
2023-10-16,000300.SH,3626.5972,3664.039,3664.039,3615.7686,3663.4104,-36.8132,-1.0049,91853118.0,159537973.598,-0.01004888777954
2023-10-17,000300.SH,3639.4018,3635.2994,3645.5654,3619.1277,3626.5972,12.8046,0.3531,90745188.0,147056233.347,0.0035307477764554
2023-10-18,000300.SH,3610.5767,3631.0671,3632.0579,3608.9768,3639.4018,-28.8251,-0.792,94545879.0,158982356.667,-0.0079202851413657
2023-10-19,000300.SH,3533.5445,3588.5154,3588.5154,3532.3059,3610.5767,-77.0322,-2.1335,111737520.0,189194781.844,-0.0213351512515992
2023-10-20,000300.SH,3510.5889,3518.3464,3535.6623,3501.725,3533.5445,-22.9556,-0.6496,98518605.0,169591289.145,-0.0064964796679367
2023-10-23,000300.SH,3474.2438,3500.199,3505.3468,3450.6456,3510.5889,-36.3451,-1.0353,96561652.0,152054894.179,-0.0103529923426807
2023-10-24,000300.SH,3487.1302,3481.7644,3495.0039,3453.1016,3474.2438,12.8864,0.3709,115547289.0,186529203.442,0.0037091236947734
2023-10-25,000300.SH,3504.4576,3524.2965,3531.8314,3500.9154,3487.1302,17.3274,0.4969,128009617.0,203691741.119,0.0049689569950672
2023-10-26,000300.SH,3514.1448,3484.7807,3515.5716,3478.0503,3504.4576,9.6872,0.2764,105143566.0,176088467.226,0.0027642508786522
2023-10-27,000300.SH,3562.3851,3501.171,3576.5861,3494.5488,3514.1448,48.2403,1.3727,120225108.0,224301960.437,0.013727465072014
2023-10-30,000300.SH,3583.7718,3554.1055,3592.7188,3554.0238,3562.3851,21.3867,0.6003,144010426.0,242973328.094,0.0060034778384852
2023-10-31,000300.SH,3572.5056,3581.6759,3581.6759,3554.5822,3583.7718,-11.2662,-0.3144,112587267.0,196317658.324,-0.0031436711455791
2023-11-01,000300.SH,3571.0268,3605.7576,3606.4126,3564.6421,3572.5056,-1.4788,-0.0414,97645538.0,182943566.435,-0.0004139391691926
2023-11-02,000300.SH,3554.1889,3580.0672,3597.1699,3553.7406,3571.0268,-16.8379,-0.4715,90359643.0,149465055.434,-0.0047151424346633
2023-11-03,000300.SH,3584.1364,3558.5303,3596.101,3558.5303,3554.1889,29.9475,0.8426,97542101.0,165865989.2,0.0084259730820721
2023-11-06,000300.SH,3632.6084,3608.3187,3635.7897,3600.6304,3584.1364,48.472,1.3524,152982463.0,254465948.11,0.0135240388730741
2023-11-07,000300.SH,3619.7593,3623.7849,3628.4615,3606.2975,3632.6084,-12.8491,-0.3537,110288591.0,190433605.311,-0.0035371552848911
2023-11-08,000300.SH,3611.0723,3610.6434,3627.0479,3591.8248,3619.7593,-8.687,-0.24,110594230.0,192594372.353,-0.002399883329259
2023-11-09,000300.SH,3612.8263,3603.1082,3624.4141,3601.3744,3611.0723,1.754,0.0486,111872057.0,189355228.592,0.0004857282973813
2023-11-10,000300.SH,3586.4893,3596.0688,3599.4519,3576.1011,3612.8263,-26.337,-0.729,102107034.0,166924677.328,-0.0072898605725938
2023-11-13,000300.SH,3579.4141,3593.9109,3599.3897,3562.7682,3586.4893,-7.0752,-0.1973,96707649.0,164821249.625,-0.0019727369603472
2023-11-14,000300.SH,3582.0584,3581.1034,3600.1483,3568.882,3579.4141,2.6443,0.0739,100884158.0,165935163.426,0.0007387521885215
2023-11-15,000300.SH,3607.2454,3616.8765,3620.6007,3596.9158,3582.0584,25.187,0.7031,104929218.0,188932150.501,0.0070314319833535
2023-11-16,000300.SH,3572.3641,3600.9813,3605.2898,3572.3636,3607.2454,-34.8813,-0.967,87464780.0,146629217.158,-0.0096697884762705
2023-11-17,000300.SH,3568.0685,3561.3112,3573.6819,3547.0287,3572.3641,-4.2956,-0.1202,87319207.0,139621898.705,-0.0012024530198363
2023-11-20,000300.SH,3576.3233,3569.7314,3586.9731,3545.1038,3568.0685,8.2548,0.2314,91080445.0,157449634.694,0.002313520606457
2023-11-21,000300.SH,3581.0674,3587.8779,3615.0569,3575.682,3576.3233,4.7441,0.1327,108594314.0,175922105.93,0.0013265299588547
2023-11-22,000300.SH,3544.4162,3569.4389,3574.3782,3544.4162,3581.0674,-36.6512,-1.0235,84784381.0,136041195.539,-0.01023471381745
2023-11-23,000300.SH,3561.5204,3541.4416,3562.0675,3529.939,3544.4162,17.1042,0.4826,84800167.0,141499811.491,0.0048256748177597
2023-11-24,000300.SH,3538.0087,3560.6462,3560.6462,3533.9955,3561.5204,-23.5117,-0.6602,85018403.0,140101998.555,-0.0066015907138984
2023-11-27,000300.SH,3511.9424,3534.4445,3534.4445,3492.8623,3538.0087,-26.0663,-0.7368,99102314.0,155975437.036,-0.007367505908055
2023-11-28,000300.SH,3518.5232,3510.6554,3521.0463,3501.1093,3511.9424,6.5808,0.1874,89335789.0,147740535.862,0.0018738348328264
2023-11-29,000300.SH,3488.3073,3518.8836,3519.198,3482.2444,3518.5232,-30.2159,-0.8588,98841412.0,155948235.976,-0.0085876654159904
2023-11-30,000300.SH,3496.2028,3485.5171,3505.1273,3481.4515,3488.3073,7.8955,0.2263,101350820.0,153790180.653,0.0022634187074057
2023-12-01,000300.SH,3482.8813,3494.2234,3494.2234,3452.1728,3496.2028,-13.3215,-0.381,108530941.0,176078323.469,-0.0038102766807462
2023-12-04,000300.SH,3460.138,3481.0449,3488.133,3459.611,3482.8813,-22.7433,-0.653,97156826.0,164664395.293,-0.0065300244369511
2023-12-05,000300.SH,3394.2571,3450.0898,3450.0898,3393.8139,3460.138,-65.8809,-1.904,100472007.0,164840691.112,-0.0190399631459785
2023-12-06,000300.SH,3399.598,3387.8798,3420.2773,3382.9457,3394.2571,5.3409,0.1574,105805519.0,172142987.725,0.001573510739655
2023-12-07,000300.SH,3391.2823,3394.3064,3404.4074,3369.7675,3399.598,-8.3157,-0.2446,97713248.0,160949948.197,-0.0024460833310291
2023-12-08,000300.SH,3399.4618,3391.8585,3409.3845,3383.4479,3391.2823,8.1795,0.2412,129522054.0,203034222.561,0.0024119195267229
2023-12-11,000300.SH,3419.4548,3378.0517,3426.6106,3346.8902,3399.4618,19.993,0.5881,139626249.0,219761181.423,0.0058812250809818
2023-12-12,000300.SH,3426.803,3409.9976,3427.5456,3406.1013,3419.4548,7.3482,0.2149,105590013.0,166979964.78,0.0021489390647888
2023-12-13,000300.SH,3369.605,3418.6413,3418.6413,3369.605,3426.803,-57.198,-1.6691,95285367.0,165455928.376,-0.0166913592640136
2023-12-14,000300.SH,3351.9639,3387.3847,3399.1394,3350.7648,3369.605,-17.6411,-0.5235,83655135.0,150245775.736,-0.0052353614147652
2023-12-15,000300.SH,3341.5517,3365.9388,3388.5047,3339.519,3351.9639,-10.4122,-0.3106,97787783.0,164907019.372,-0.0031062983703374
2023-12-18,000300.SH,3329.3657,3329.191,3352.3458,3314.9095,3341.5517,-12.186,-0.3647,90526826.0,142303319.419,-0.0036468087565426
2023-12-19,000300.SH,3334.0412,3325.6596,3345.7795,3313.1874,3329.3657,4.6755,0.1404,83808118.0,135293655.396,0.0014043215498977
2023-12-20,000300.SH,3297.5022,3334.332,3338.5434,3297.3652,3334.0412,-36.539,-1.0959,92412868.0,141290542.802,-0.0109593726676203
2023-12-21,000300.SH,3330.8698,3285.6049,3339.3552,3283.9883,3297.5022,33.3676,1.0119,102546198.0,171120780.58,0.0101190531427091
2023-12-22,000300.SH,3337.2281,3329.4668,3359.0601,3315.8976,3330.8698,6.3583,0.1909,105220133.0,167336342.309,0.0019089007922195
2023-12-25,000300.SH,3347.4508,3330.3333,3348.882,3330.3333,3337.2281,10.2227,0.3063,74542693.0,121838327.071,0.0030632308292022
2023-12-26,000300.SH,3324.7902,3345.3952,3345.4171,3315.937,3347.4508,-22.6606,-0.677,74732935.0,121689997.435,-0.0067695095025743
2023-12-27,000300.SH,3336.3572,3326.9267,3341.2659,3309.6731,3324.7902,11.567,0.3479,94403928.0,140924923.675,0.0034790165105755
2023-12-28,000300.SH,3414.5403,3335.5572,3423.4018,3331.2082,3336.3572,78.1831,2.3434,148064851.0,245855634.464,0.0234336719101899
2023-12-29,000300.SH,3431.1099,3411.1094,3432.5412,3409.5795,3414.5403,16.5696,0.4853,114928932.0,193573180.515,0.0048526590826882
2024-01-02,000300.SH,3386.3522,3426.2684,3426.2684,3386.3522,3431.1099,-44.7577,-1.3045,116180726.0,184096097.449,-0.0130446710552757
2024-01-02,000300.SH,3386.3522,3426.2684,3426.2684,3386.3522,3431.1099,-44.7577,-1.3045,116180726.0,184096097.449,
2024-01-03,000300.SH,3378.2971,3379.7501,3392.8504,3362.6617,3386.3522,-8.0551,-0.2379,105613851.0,165099018.643,-0.0023786952816071
2024-01-04,000300.SH,3347.0519,3375.0207,3375.0207,3323.8647,3378.2971,-31.2452,-0.9249,106721013.0,165512262.699,-0.0092488017113709
2024-01-05,000300.SH,3329.1114,3341.3061,3372.5444,3313.5542,3347.0519,-17.9405,-0.536,126400574.0,182251664.948,-0.0053600901736838
2024-01-08,000300.SH,3286.0564,3322.6051,3333.516,3283.3421,3329.1114,-43.055,-1.2933,117429485.0,170761644.873,-0.0129328805278188
2024-01-09,000300.SH,3292.4994,3286.7083,3304.6008,3273.8431,3286.0564,6.443,0.1961,109330465.0,172276323.045,0.0019607088910587
2024-01-10,000300.SH,3277.129,3281.6692,3312.9161,3268.2471,3292.4994,-15.3704,-0.4668,94199366.0,159777649.838,-0.0046683076084995
2024-01-11,000300.SH,3295.6717,3275.3086,3311.1137,3266.7911,3277.129,18.5427,0.5658,108789735.0,180978533.6,0.0056582148581882
2024-01-12,000300.SH,3284.1667,3284.358,3310.4704,3279.6987,3295.6717,-11.505,-0.3491,96853555.0,156536022.3,-0.0034909423775431
2024-01-15,000300.SH,3280.9195,3270.1029,3306.9217,3261.2687,3284.1667,-3.2472,-0.0989,88851530.0,144331722.4,-0.0009887439635754
2024-01-16,000300.SH,3300.8762,3272.571,3300.8762,3260.4362,3280.9195,19.9567,0.6083,113276665.0,175650587.5,0.0060826545729024
2024-01-17,000300.SH,3229.082,3291.1392,3291.1392,3229.082,3300.8762,-71.7942,-2.175,108769728.0,173516385.2,-0.0217500432157983
2024-01-18,000300.SH,3274.7286,3214.2844,3279.2538,3171.6329,3229.082,45.6466,1.4136,174909168.0,256784536.8,0.014136091929533
2024-01-19,000300.SH,3269.7763,3261.2393,3286.9415,3251.8136,3274.7286,-4.9523,-0.1512,118501408.0,191261807.1,-0.0015122779945794
2024-01-22,000300.SH,3218.9016,3262.4685,3281.4205,3193.1776,3269.7763,-50.8747,-1.5559,148705628.0,225510031.8,-0.0155590766255171
2024-01-23,000300.SH,3231.9329,3208.4316,3249.5306,3188.1259,3218.9016,13.0313,0.4048,122012000.0,193791168.6,0.0040483685490726
2024-01-24,000300.SH,3277.1089,3245.9592,3281.4892,3190.4674,3231.9329,45.176,1.3978,154371954.0,219036341.6,0.0139780129717421
2024-01-25,000300.SH,3342.9189,3274.3391,3344.2426,3269.7943,3277.1089,65.81,2.0082,196833614.0,265521115.0,0.0200817250839604
2024-01-26,000300.SH,3333.8213,3326.6465,3351.9692,3315.1265,3342.9189,-9.0976,-0.2721,180664005.0,238144899.5,-0.0027214539963862
2024-01-29,000300.SH,3303.9604,3335.3936,3351.3715,3303.9604,3333.8213,-29.8609,-0.8957,184164795.0,244698013.6,-0.0089569587908026
2024-01-30,000300.SH,3245.0387,3283.8977,3300.204,3244.9719,3303.9604,-58.9217,-1.7834,143649350.0,199592929.912,-0.0178336580547393
2024-01-31,000300.SH,3215.3518,3231.5425,3252.1475,3201.9264,3245.0387,-29.6869,-0.9148,153143469.0,215333349.921,-0.0091483962887716
2024-02-01,000300.SH,3217.7109,3202.2564,3251.7582,3191.8968,3215.3518,2.3591,0.0734,145516792.0,203815063.233,0.0007336988755008
2024-02-02,000300.SH,3179.6276,3219.8734,3235.4079,3108.3515,3217.7109,-38.0833,-1.1836,173758089.0,234495151.557,-0.0118355256838021
2024-02-05,000300.SH,3200.4218,3164.25,3233.8485,3111.5184,3179.6276,20.7942,0.654,203042970.0,279713141.507,0.0065398224622279
2024-02-06,000300.SH,3311.6922,3185.2498,3314.512,3182.8216,3200.4218,111.2704,3.4767,202713099.0,285042020.946,0.0347674172198175
2024-02-07,000300.SH,3343.6303,3314.0306,3343.6303,3289.6704,3311.6922,31.9381,0.9644,216647933.0,297997664.575,0.0096440424022496
2024-02-08,000300.SH,3364.9297,3351.4052,3367.2101,3336.9779,3343.6303,21.2994,0.637,189977578.0,270239765.211,0.0063701420578705
2024-02-19,000300.SH,3403.8078,3393.1916,3403.8078,3364.1418,3364.9297,38.8781,1.1554,183319800.0,267674145.147,0.0115539115126237
2024-02-20,000300.SH,3410.8542,3395.1916,3415.8943,3380.103,3403.8078,7.0464,0.207,140734581.0,218459281.946,0.0020701521396127
2024-02-21,000300.SH,3456.8713,3390.3619,3500.1338,3383.6911,3410.8542,46.0171,1.3491,188879362.0,291823544.608,0.0134913711644431
2024-02-22,000300.SH,3486.6747,3450.3518,3486.6826,3448.4135,3456.8713,29.8034,0.8621,141020784.0,225098128.873,0.0086214953967189
2024-02-23,000300.SH,3489.7416,3491.3367,3507.5592,3472.968,3486.6747,3.0669,0.088,144821273.0,232926057.114,0.000879606003967
2024-02-26,000300.SH,3453.3585,3485.5427,3492.6061,3445.3889,3489.7416,-36.3831,-1.0426,151248331.0,238951637.715,-0.0104257289422231
2024-02-27,000300.SH,3494.7874,3440.0516,3494.7874,3437.4422,3453.3585,41.4289,1.1997,139528246.0,244488721.251,0.0119966982866099
2024-02-28,000300.SH,3450.2598,3499.8257,3521.6574,3450.2598,3494.7874,-44.5276,-1.2741,189837548.0,328300591.256,-0.0127411470008161
2024-02-29,000300.SH,3516.0826,3437.8984,3516.0826,3437.8984,3450.2598,65.8228,1.9078,155944532.0,281971899.288,0.0190776358348436
2024-03-01,000300.SH,3537.8038,3515.0587,3544.3595,3503.459,3516.0826,21.7212,0.6178,162709570.0,288575619.225,0.0061776705700826
2024-03-04,000300.SH,3540.8686,3538.366,3548.6901,3519.7599,3537.8038,3.0648,0.0866,163244613.0,297719931.809,0.0008663001605684
2024-03-05,000300.SH,3565.5143,3524.9644,3570.6935,3519.0816,3540.8686,24.6457,0.696,166422389.0,299895929.709,0.0069603543040259
2024-03-06,000300.SH,3551.0481,3556.5323,3577.3883,3545.1013,3565.5143,-14.4662,-0.4057,143076613.0,248294165.707,-0.0040572547977159
2024-03-07,000300.SH,3529.7195,3548.1007,3569.9185,3522.8964,3551.0481,-21.3286,-0.6006,148110510.0,251839533.036,-0.0060062830464052
2024-03-08,000300.SH,3544.9099,3529.5509,3548.5055,3511.577,3529.7195,15.1904,0.4304,125792664.0,225379101.014,0.004303571431101
2024-03-11,000300.SH,3589.2635,3545.9427,3589.2635,3542.2789,3544.9099,44.3536,1.2512,148202825.0,286418582.155,0.0125119117978147
2024-03-12,000300.SH,3597.4939,3592.5826,3605.6976,3574.2117,3589.2635,8.2304,0.2293,180685560.0,339997042.337,0.0022930609580489
2024-03-13,000300.SH,3572.361,3594.4211,3594.4211,3563.3685,3597.4939,-25.1329,-0.6986,144590590.0,266898756.38,-0.0069862244936677
2024-03-14,000300.SH,3562.2229,3571.7885,3597.46,3545.612,3572.361,-10.1381,-0.2838,140962722.0,263803609.335,-0.0028379270739994
2024-03-15,000300.SH,3569.993,3554.9068,3572.8091,3533.6798,3562.2229,7.7701,0.2181,138316044.0,243991558.366,0.0021812503647651
2024-03-18,000300.SH,3603.528,3577.0564,3604.0519,3573.404,3569.993,33.535,0.9394,160379438.0,295314840.611,0.0093935758417453
2024-03-19,000300.SH,3577.6303,3593.3396,3610.7389,3577.188,3603.528,-25.8977,-0.7187,145571786.0,259553448.413,-0.0071867625282778
2024-03-20,000300.SH,3585.3838,3568.7158,3589.5456,3568.4341,3577.6303,7.7535,0.2167,129528966.0,223752103.886,0.0021672166629402
2024-03-21,000300.SH,3581.0902,3593.07,3601.1145,3575.0331,3585.3838,-4.2936,-0.1198,130743377.0,233162492.63,-0.0011975286997168
2024-03-22,000300.SH,3545.0023,3571.2736,3575.7171,3522.8404,3581.0902,-36.0879,-1.0077,139227358.0,248850931.022,-0.0100773501879399
2024-03-25,000300.SH,3525.7634,3536.7136,3564.9604,3525.7634,3545.0023,-19.2389,-0.5427,137015724.0,233747256.235,-0.0054270486651024
2024-03-26,000300.SH,3543.7467,3526.6818,3547.6461,3518.6018,3525.7634,17.9833,0.5101,126209535.0,226730734.844,0.0051005407793387
2024-03-27,000300.SH,3502.7866,3538.7244,3542.9624,3502.7866,3543.7467,-40.9601,-1.1558,128626763.0,216404726.566,-0.011558416407132
2024-03-28,000300.SH,3520.9648,3498.482,3551.2143,3489.3861,3502.7866,18.1782,0.519,143334717.0,232530806.335,0.0051896395858086
2024-03-29,000300.SH,3537.4843,3516.883,3538.2378,3516.883,3520.9648,16.5195,0.4692,128643290.0,201749384.357,0.0046917538056614
2024-04-01,000300.SH,3595.6466,3551.5815,3600.9193,3551.5815,3537.4843,58.1623,1.6442,162776561.0,251637272.845,0.0164417125469644
2024-04-02,000300.SH,3580.6759,3593.2206,3596.1903,3568.7539,3595.6466,-14.9707,-0.4164,141272972.0,220207515.543,-0.004163562681605
2024-04-03,000300.SH,3567.8031,3578.6835,3582.4324,3558.874,3580.6759,-12.8728,-0.3595,135592331.0,214222897.58,-0.0035950754437171
2024-04-08,000300.SH,3536.4077,3553.5554,3567.82,3535.7688,3567.8031,-31.3954,-0.88,155304283.0,243249251.687,-0.0087996448010261
2024-04-09,000300.SH,3533.4871,3533.3849,3543.7141,3518.8601,3536.4077,-2.9206,-0.0826,129670942.0,195893525.575,-0.0008258663162622
2024-04-10,000300.SH,3504.7086,3528.9679,3531.2295,3490.0525,3533.4871,-28.7785,-0.8145,128790274.0,199754768.626,-0.0081445040509698
2024-04-11,000300.SH,3504.2447,3485.0294,3520.5893,3484.9252,3504.7086,-0.4639,-0.0132,126534395.0,200293481.886,-0.0001323647849067
2024-04-12,000300.SH,3475.8389,3505.7499,3516.6988,3470.0611,3504.2447,-28.4058,-0.8106,128921116.0,208566204.703,-0.0081061119961172
2024-04-15,000300.SH,3549.0759,3473.5047,3552.4125,3473.5047,3475.8389,73.237,2.107,183941250.0,267472484.531,0.0210703090986177
2024-04-16,000300.SH,3511.1146,3533.3636,3545.5034,3503.6158,3549.0759,-37.9613,-1.0696,176153065.0,253315972.272,-0.010696108246093
2024-04-17,000300.SH,3565.403,3509.1318,3565.9389,3498.0324,3511.1146,54.2884,1.5462,168466398.0,244987812.753,0.0154618707119384
2024-04-18,000300.SH,3569.8018,3550.5562,3602.7902,3547.5996,3565.403,4.3988,0.1234,178574105.0,261329927.268,0.001233745526102
2024-04-19,000300.SH,3541.6619,3550.6087,3560.9492,3529.3237,3569.8018,-28.1399,-0.7883,147281505.0,226229520.121,-0.0078827625668181
2024-04-22,000300.SH,3530.9045,3536.1844,3558.1642,3528.0186,3541.6619,-10.7574,-0.3037,150579042.0,229511183.118,-0.0030373876173781
2024-04-23,000300.SH,3506.2249,3525.6681,3533.7584,3499.9838,3530.9045,-24.6796,-0.699,143113504.0,213257232.211,-0.0069895971414689
